lovestory;idrissa___;|"la ilaha ilaLah,Mohammad rassoul Lah || Bamba Notre guide ||S.SaLiou Mbacké-As-sâliha❤️ || @sunumarket_sn 🏡|| Barça|| OM|| #Messi😍 || #super_etoile || #buzzlab || #92i"|
tanka;anton1955;"@anton1955 Tweeter, c'est comme ouvrir les yeux pour vérifier qu’on est bien endormi. Représentant en tankas et autres haïkus. Ni prospection ni porte à porte."
tanka;Thierry_PELTIER;"Catholique pratiquant, je traque les traces de Dieu dans ma vie. Je me place du côté des faibles, des exclus, des pauvres... Je bloque toujours les insultes."
tanka;navanan3;"Femme, 3 enfants ... Aimer. ❤️ C'est un soleil dans la vie, une étoile qui nous guide la nuit, une mélodie sans bruit...❤️"
tanka;kaleidopathic;|"I 💗 to write. I like to go where the yarn leads me. Yarn as in fiber or a tale. 

✨ eclectic #micropoetry #haiku ✨"|
tanka;Faustruy;|"#Poésie #Haïku #Tanka dans les ♥, 140 signes pile @Fastwoosh, 280 signes pile @delevrance #Twoosh & #1mot1haïku !
#Littérature #Twittérature #Poème
❣️ƨυnǝvnǝiꓭ"|
tanka;murmures7;""
tanka;Chouny111;""
tanka;BleueEvelyne;"Femme petit gabarit grand sens de l'humour et dérision poétique"Je laisserai mes pas sur le sable" édité par La Porte.3livrets de micropoésies chez AetH"
tanka;haiku_shelf;"Some count syllables! Not me! ----- RT not endorsement."
tanka;arnanos;"Textes et photos personnels."
tanka;griffonnageora1;|"Athée. Contre toutes injustices. 🏴 Tout ce qui est raciste , vulgaire sera bloqué  .
Activiste pour la Paix 
Palestine Yemen anti colonialisme anti capitalisme"|
tanka;PrinceMots14;"Poète. Deux recueils publiés. Premières Étincelles, Réminiscences. https://t.co/G2aei3T7SH"
tanka;HerveTiss;"Loin de mes turpitudes, mon âme s’exerce à la #poesie , un peu maladroite, un peu bancale, mais sincère et spontanée. Les Ténèbres sont le reflet de ma maladie"
tanka;BelPhilippe4;|"Jouer sur les mots jouer avec les maux...et les petits bonheurs. 😉 J'écris pour moi j' écris pour vous; et avoir des retours est aussi un plaisir ...❤️"|
tanka;Lapanthere59;|"amoureuse de Marc, 
💜💜💜♥️♥️♥️"|
tanka;kujakupoet;"Seeking asylum is LEGAL.  Gay, Green, Quaker, Native,  narcoleptic, poet. Editor of Atlas Poetica : A Journal of World Tanka. He/him/his."
tanka;AngoJehan;"La Compagnie Jehan-Ango ? Des comédiens amateurs qui partagent une même passion : le théâtre... Venez nous voir jouer à Dieppe et sa région !"
tanka;Charlotte3450;"des mots, des photos . PS : À 51 ans il y a bien longtemps que je ne crois plus au prince charmant 😊 à bon entendeur"
tanka;DinaBail;""
tanka;TweetDePoemes;"Nous retweetons les plus beaux tweets poétiques #poésie #lecture #twittérature #EcritureNumérique #poetweet #webpoesie #littérature tweetdepoemes@gmail.com"
tanka;Genevieve_Magg;"Point n'est besoin d'écrire pour avoir de la poésie dans ses poches (LP Fargue) . À fleur de peau. À fleur de mots. Aimer Vivre Lire Rêver"
poema;TallandoPoemas;"Sí estás aquí es porque eres uno de los nuestros: No quieres más ese verso sencillo, la palabra fácil o la rima predecible✍️"
poema;MonterrosaSv;"El conocimiento es un libro inteligente, mientras que la sabiduría es la aplicación del conocimiento de ese libro a la vida cotidiana."
poema;Sv____________;"Lineas nada mas ..."
poems;montalbanyi;|"Qui trouvera une femme forte?
Elle est plus précieuse que tous les joyaux venus des extrémités du monde (proverbes xxxi , 10)"|
poems;RonovanWrites;|"Dad/Author/Poet/Blogger/Reviews/Historian/StarvingCreative. BSEd. UGA alumnus. I vote Candidate, not Party.
https://t.co/LUL2R0LaaV https://t.co/O0Y2VBvC8n"|
poems;BrassWeb;"News, Tech  #Technology #Electronics #Laptops #Tablets #Cellphones #computers #news #Books #History #Politics #Webhosting #Camping #EDC #IFB #FollowBack"
poems;PrayAndPlayHard;|"Football player 🏈  D-End/Linebacker
#ToGODBeTheGlory #GrindEveryDay #ForgotenSonOfSpeed"|
poems;eh_lit_elle;"👑 #CatLover 🐈 Isaiah 43:4 Esclave de Christ. Leaman👑🇳🇬 https://t.co/x7m9jWnNWO"
poems;literatureposts;"I tweet and retweet a lot of great authors and books. I also try to return all retweets from my followers. #Authors #Books #Ebooks #Literature #LiteraturePosts"
poems;StephenARalph;"freelance writer/editor, actor/director, burlesque host, trivia host, DJ, wedding officiant, writing tutor"
poems;tweetoeuvre;|"Dreamer, writer, and storyteller; dabbling in #nanofiction #micropoetry #vss Challenging myself every day to say it all in #twitpoetry"|
poems;JaneJago1;|"Why am I here?
I guess I better mention the writing thing. And the drawing.
#DaiandJulia 
https://t.co/NWWWDC6E1F
#justtrippedovermytits
#amreadingindy"|
poems;BooksMontreal;"littérature, musique, cinéma"
poems;jeremylimn;"Writerholic ★Wiradjuri Tribe. ★ Book Eater. ★Published Poet ★ Philosopher. Political commentator. All views are my own."
poems;khady_diatou;"Habiter la maison du Seigneur tout les jours de ma vie , je veux admirer sa beauté et le contemplé dans son temple 💘"
poems;CraggKlarah;"dabs_with_sgtdave"
poems;ketsialastar;"love God, love people"
poems;Mucheloon_;"// 👻 gvymichel ig: guymi_"
poems;galacticvers;"#Versosgalácticos+Paint designs+mis ojos leen español, my conscientious translates it into english et mon subconscient l'interprèt en français+ #poetrycommunity"
poems;ObsidianPublish;|"A corollary of Obsidian Eagle AKA @ItzQuauhtli Specializes in: Anti-Poetry & Esoterica. Book Promo || Random RTs || Revolution Untelevised #CybeRSecuritY #InfOSeC"|
poems;arjshopnow25;|"!!!Now it’s time to find your thing!!!
https://t.co/pDaKRwyWcq
https://t.co/Ro3K7AJSKV
https://t.co/i2pFx0QKxB
https://t.co/Rvw9ri11sh"|
poems;beta3093;|"13ans RERD, +30ans RERB et métros 
Chats, chien, animaux, nature, soleil +++
Mère monoparentale"|
poems;Adam71181572;"l love Music, Nature and Working out"
poems;IloveUriee;""
poems;catherinemaz;Description non trouvée
poems;BuyCoolTShirts;"Buy Cool T-Shirts and Tees. #TShirts"
poems;scribaland;|"scribaland@bluewin.ch,
Ici,toute présence humaine concoure à l'épanouissement de l'art! une évasion réelle, 1 coupe de mots= menu royal! https://t.co/ZiKrG6wLjC"|
poems;HistoryInbooks;"Just tweeting history, my favorite subject. I follow back. #History #HistoryBooks"
poems;ZenAttitude1111;"Ne soyez pas victime du jugement et de la jalousie des autres Restez vous-mêmes contre vents et marées"
poems;emswifthook;"I write #FortunesFools #Scifi #DarkSpaceOpera & #DaiandJulia #AlternativeHistory. Friend to #rescuechickens & #indieauthor! https://t.co/CSaPVhzuHV @SciFiRoundtable"
poems;felinemusings;"A writer with logical thoughts flowing from an absurd mind. I indulge in #microfiction and #micropoetry through @tweetoeuvre and on insta @aneeshashewani"
poems;UneDemoiselleLR;|"* Food, Lecture, Nature & Beauté ❤
* Accro au thé 🍵 et au chocolat 🍫
* Ex blogueuse lifestyle à Paris
#LaRochelle"|
poems;LonBixby;"Fine Art Photographer, #writer #author #TomStoneDetectiveStories #ApartmentZero #artist #photographer #neoichi #CarvedInStoneMedia"
poems;BadoglioMy;|"La Femme qui aime normalement sous le soleil adore frénétiquement sous la lune. 

👩‍❤️‍👩🌈👭.                   G. de Maupassant"|
poems;GorgenaGreen;|"Creative graphic and website designer/developer and expert animator and illustrator
Email:gorgeenagreen@gmail.com"|
textedereconfinement;HelenJuren;|"Folk Ethnik 
singer-songwriter 
chanteuse auteure-compositrice"|
haiku;Nuittoile3;|"Bio: Je l'écrirai un jour pour votre plus grand plaisir...
Elle fera deux pages au moins..."|
haiku;jmariasaravia;"JL Hola, Amor y Felicidad a todos JL."
haiku;levagabondbleu;"Depuis 2016, j'écris des haïkus. Errant dans les rêveries esseulées, les langages de l'univers, l'alchimie des silences et les artéfacts de la pensée sauvage."
haiku;Douxglass;"Capitaine du Nautilus sous l'île de Noirmoutier en Vendée France , rédacteur au Journal Le Cri du Bigorneau ... A suivre .... Aujourd'hui en Exil.."
haiku;Jonquil33312865;""
haiku;HaikuPurs;"Haiku sans prétentation"
haiku;Dragon94749728;"Spreading the teachings & #poems of #Buddhism #Zen #Buddha #Dogen #Suzuki - enjoy the #journey!"
haiku;navanan3;"Femme, 3 enfants ... Aimer. ❤️ C'est un soleil dans la vie, une étoile qui nous guide la nuit, une mélodie sans bruit...❤️"
haiku;poemesdujour;"Poèmes du jour, un projet poétique et performatif • un jour un poème depuis le 1er janvier 2017 • par @PierreComandu et des plumes occasionnelles."
haiku;sylvain_massot;"Avant j'étais pessimiste, maintenant c'est pire."
haiku;Chouny111;""
haiku;tagescollagen;"contemporary collage artist"
haiku;robertf91986553;|"geboren/born in Lübeck, Germany; Kunsttherapeut/Therapist in Art; Arbeit in der Altenpflege/ Work at old people's home"|
haiku;HaikusDeLuke;"Luke LeBlanc publie sur Amazon Kindle de la littérature jeunesse, de la poésie et de l'humour (blanc, jaune, noir, etc.)."
haiku;BleueEvelyne;"Femme petit gabarit grand sens de l'humour et dérision poétique"Je laisserai mes pas sur le sable" édité par La Porte.3livrets de micropoésies chez AetH"
haiku;haiku_shelf;"Some count syllables! Not me! ----- RT not endorsement."
haiku;EcrirePlaisir;|"Amoureux de mots tantôt doux, tantôt osés...
(Attention! Contenu sensible publié ou partagé...🔞)"|
haiku;yanpbd;"Auteur (à l'essai). In French"
haiku;Babylon13069202;|"Nouvelle version de' Daydream' du groupe wallace collection en téléchargement sur iTunes. Vidéo  version français/anglais
http://t.co/kQ1Tsud8jF"|
haiku;gerdesilets;"c'est pas parce que j’écris que c'est drôle .... mais parce que tu ris??"
haiku;gilles_compte;""
haiku;prunedaler;"Mighty haiku writer, crusher of candy."
haiku;JSoyeuse;|"#haikus #érotiques libres.
Pour public adulte +18 ans."|
haiku;letittwitt;"Anime mots en liberté...."
haiku;Gloria_R_Grante;|"Before: Editor-in-Chief + TV Executive Producer + Ocean Racer || Still: Plain Sailor + Haikuist + 10th Man Rule Advocate"|
haiku;PimentBlond;"Je suis là - mais pas trop"
haiku;llligiouxxx2;"Boîte à musique🎶🎵...Aime les mots📚📖✒ et faire les pâtisseries🎂🍰🍨😊Soyez les bienvenus♥ 🚫No DM!🚫"
haiku;raphaeldetrie;"#haïku poète parfois pouet #Epicurien #tousavelo 🍷sur🍷 Écoute le silence des #Cévennes , #Montpellier #ESS et travailleur-militant à @MutGrandSud"
haiku;griffonnageora1;|"Athée. Contre toutes injustices. 🏴 Tout ce qui est raciste , vulgaire sera bloqué  .
Activiste pour la Paix 
Palestine Yemen anti colonialisme anti capitalisme"|
haiku;PrinceMots14;"Poète. Deux recueils publiés. Premières Étincelles, Réminiscences. https://t.co/G2aei3T7SH"
haiku;poemjapan;"Poet / JAPAN / KYOTO / haiku / poem /  tanka  / freehaiku / poems   follow me (:"
haiku;MartialGoubet;|"Des lettres éparpillées en se liant forment des syllabes qui n'ont un sens que si elles font naître des mots.

MG membre de la SACEM,
tous droits réservés."|
haiku;CHTIMIDE1;|"Du Nord
Poète du plat pays qui est le mien.
Haïkus et quatrains

La peau hésitante
            Tente la poésie..."|
haiku;SimonVa64971411;"Musique, écriture, photographie, créations plastiques, soyez les bienvenus dans l'univers fantastique de L'Vanneti."
haiku;PseudoLuce;""
haiku;JacquesMercier;"Ecriture, scène, journalisme, radio et télé... La vie est toujours passionnante !"
haiku;bbvoron;Description non trouvée
haiku;Livresplyriel;|"Elle est retrouvée
QUOI ?- L' Eternité."|
haiku;MalcMerlyn;"#jdr #informatique #DoctorWho #inclusion #diversité #BLM #JusticeSociale #Neuroatypique #TroubleDéficitAttention #StarTrek"
haiku;annemar50566588;|"Le chemin le plus long qu'un homme ait à parcourir au cours de sa vie est le chemin allant de la tête à son coeur #citation
#humanité 🕊️
#foi #nature
⛔ DM"|
haiku;Lapanthere59;|"amoureuse de Marc, 
💜💜💜♥️♥️♥️"|
haiku;RobertGrinza;|"Geometra || Italiano e cittadino europeo || Fotografia ||Tutte le fotografie sono state scattate da me, tranne RT || Architettura, arte, letteratura, sport... ||"|
haiku;SandraDulier;"Poète et plume funambule - Dans la poussière des mots naissent les rêves. Lauréate Prix Jury Automne ShortEdition 2018.  #poésie #Sampoésie #micropoetry"
haiku;lepolymorphe;"Tourneur-phraseur"
haiku;CattyKoala;|"Wordplay & Poems©: (click on link)
---   I walk on my flaws  ---....
** Please: No Group tweets**
Need time for followback"|
haiku;Lizaacat;|"Sorcière à vélo 
Des fois, je bidouille des trucs"|
haiku;franceindia2016;"Le Taj Mahal, merveille de marbre blanc et  symbole de l'Amour absolu qui perdure au delà de la mort de l'être adoré...."
haiku;Paulo18000;"Échanger, partager, apprendre, comprendre, grandir 🌺👌🏽🌞👍"
haiku;MonseurM;|"Clinicienne dans l'âme, mobilisée dans la défense de la nature et des animaux.
Hobbies : musique, lecture, écriture, arts,...créativité
Amoureuse de la vie"|
haiku;YvesBouillon;|"Poète ; psychologue.
Docteur en psychologie.
(Portrait : Guimontheil. Bannière : Thibault Marka)"|
haiku;bidaux_claudine;|"Aime la nature 🌿🌹les animaux ** la poésie 🖌️ la musique 🎶 tout style 🎧 mon idole
David Hallyday 🎸💙"|
haiku;1490csebwbe;""
haiku;son_bilboquet;|"Mari💑 @yeux_c ,père 👨‍👩‍👧‍👦, bousculé par la vie ⛈, des désirs plein la tête mais ne sait pas quoi en faire.
#ouvertdesprit #érotisme #haiku #écriture"|
haiku;phparrot;"Avaleur d'idées, Tricoteur de mots, Agenceur de rimes. Comme l'ont fait, à cette heure, plus de 1 000 000 de lecteurs, découvrez tous mes écrits sur mon blog !"
haiku;SabrinaLger1;|"Autrice et poète 
📧 sabrina.leger19@gmail.com
🎊 Mettez de la #poésie et de la #poésitivité dans :
📌 votre vie  / 📌 vos romans  /📌 votre business"|
haiku;PierreComandu;"Poète dramatique. Homme de l’ombre des @poemesdujour. Doctorant en études théâtrales à @SorbonneParis3. @RoyRhoam autogéré à ses heures."
haiku;LdOptimistes;"#Ligue_Des_Optimistes 💕😅 Pensées positives #Respect bienveillance🌷 sont les maîtres mots de ses membres.Nous bâtissons l'optimistosphère 🌍 #ensemble🤗"
haiku;virginiel27;"Auteure de créations YouTube sur Mylène Farmer."
haiku;FrancoMexique;"Projet culturel d’élèves de #FLE qui se lancent dans la création littéraire. Bienvenue dans cet espace de partage d’idées francophones!"
haiku;AntonyAulin;|"✍️ #Auteur en #Autoédition sur #Amazon. Présentation sur : https://t.co/9CKIb0xg33 || #Livre "Au-delà des dunes" et "Contraste" || La chaîne #YouTube : #Grain2Phonie"|
haiku;rss1337;"zicos 🎶 vidéaste 📽 storyteller 📖 romantic warrior ⚘ 🌈 https://t.co/RF2r6wBkTX - insta : sebrider1 - Projet en cours d'écriture : Suki Story ❤"
haiku;Coeur_Turquoise;|"Vous pouvez retrouver mon univers turquoise🦋 sur OverBlog
https://t.co/UZNmJ8ZGKO
 #ligue_des_optimistes"|
haiku;philoli68;Description non trouvée
textedepoesie;HelenJuren;|"Folk Ethnik 
singer-songwriter 
chanteuse auteure-compositrice"|
antipoetry;BuyCoolTShirts;"Buy Cool T-Shirts and Tees. #TShirts"
antipoetry;HistoryInbooks;"Just tweeting history, my favorite subject. I follow back. #History #HistoryBooks"
antipoetry;ObsidianPublish;|"A corollary of Obsidian Eagle AKA @ItzQuauhtli Specializes in: Anti-Poetry & Esoterica. Book Promo || Random RTs || Revolution Untelevised #CybeRSecuritY #InfOSeC"|
antipoetry;BrassWeb;"News, Tech  #Technology #Electronics #Laptops #Tablets #Cellphones #computers #news #Books #History #Politics #Webhosting #Camping #EDC #IFB #FollowBack"
antipoetry;literatureposts;"I tweet and retweet a lot of great authors and books. I also try to return all retweets from my followers. #Authors #Books #Ebooks #Literature #LiteraturePosts"
poeme;Pierred55302313;""
poeme;p0ezi;""
poeme;Esoternet;"https://t.co/EgQ2b1yXBW En ligne : Tirage des Tarots, Oracle de Belline, Astrologie, Numérologie, Horoscope..."
poeme;plumesauvent;|"Association promouvant l'écriture.
Des nouvelles sont à lire sur https://t.co/KM9bcajTHQ
#actualité #littérature #concours #écriture"|
poeme;levagabondbleu;"Depuis 2016, j'écris des haïkus. Errant dans les rêveries esseulées, les langages de l'univers, l'alchimie des silences et les artéfacts de la pensée sauvage."
poeme;paulkrush1;"Livraison 🏴‍☠️🇩🇪🇨🇦🇺🇸🇧🇪🇫🇷 passer vos commandes snap: macbeuh , Wickr : macbeuh33"
poeme;HelenJuren;|"Folk Ethnik 
singer-songwriter 
chanteuse auteure-compositrice"|
poeme;smith00120;Description non trouvée
poeme;Anthony_Dziri;"Jeune pèlerin (Pas très intelligent), écrivain et poète ! Futur conducteur de transformers Jojofag également !"
poeme;LaboPACA;"Le Labo des histoires donne le pouvoir et le goût d'écrire aux jeunes de moins de 25 ans. #ÉcritureCréative #AteliersGratuits #EcritureEnLiberté #EAC"
poeme;Annecy_Live;"Annecy is #Alive🌎 #AnnecyLive, info continue #Annecy (Venice of the French Alps, Capital of Haute-Savoie, Lac, Festival) #job rejoins groupe Linkedin 'Annecy'"
poeme;masterweedpro;"Shit beuh coc dispo livraison rapide et discrète à domicile"
poeme;gerdesilets;"c'est pas parce que j’écris que c'est drôle .... mais parce que tu ris??"
poeme;antalmos;|"Auteur auto-édité de #Thrillers et #horreur sur Amazon. 
60 ans et 6 mois, susceptibles de changements"|
poeme;SimonVa64971411;"Musique, écriture, photographie, créations plastiques, soyez les bienvenus dans l'univers fantastique de L'Vanneti."
poeme;verte_france;Description non trouvée
poeme;ZniberIsmael;|"Debate champ @FFDebat, Former President @AssasMondeArabe & @AllianceAssas, Founder @Wikimedia_MA || @legalmena || @AssasParis2 || #Law #Diplomacy"|
poeme;PLInst_Paris;"L'actualité culturelle polonaise en France. L'Institut polonais de Paris vous propose des expositions, des concerts et bien d'autres événements !"
poeme;Laurent_Artufel;"Entertainer /Autobiographie disponible aux Éditions @jetsdencre Contact Presse : Barra Khoule 01 48 86 18 76 @artufelradio"
poeme;LThinot;|"Directrice du Labo des histoires Paca @LaboPACA  #EcritureenLiberté #EducPop #Créativité #ProfdeLettres
#Admin_AFLTransition

La jeunesse est notre avenir."|
poeme;Nouv_Branches;|"#Généalogie
#ChallengeAZ
#100ansavant1900
#PresseAncienne
#Gallicanaute
#1Œuvre1Caricature"|
poeme;beta3093;|"13ans RERD, +30ans RERB et métros 
Chats, chien, animaux, nature, soleil +++
Mère monoparentale"|
poeme;les_ecrits_fr;|"Poésies, Poèmes, Récits, Réflexions, Ecrits divers... Un espace pour lire, s'exprimer, communiquer, transmettre...
Sur facebook https://t.co/b7ZOxUnEg1"|
poeme;ThomasD66440461;"salut la famille Besoin de la bonne frappe 🍁 contacter nous via👉 snap/                   reneweed20"
poeme;feuilledardoise;|"Collectionneuse, passionnée de #paléographie et #généalogie - Amoureuse de sagas - Et prof de Lettres-
http://t.co/LsNmI5oqx2."|
poeme;ShopTaWeed1;Description non trouvée
poeme;MrProverbe;Description non trouvée
poeme;phparrot;"Avaleur d'idées, Tricoteur de mots, Agenceur de rimes. Comme l'ont fait, à cette heure, plus de 1 000 000 de lecteurs, découvrez tous mes écrits sur mon blog !"
poeme;RastaBot420_;"Petit robot vert✌"
poeme;PhilThePoete;"Bonjour, Bonsoir, Bonne nuit... Ici il y a de la poésie, de l'humour, du hockey et des jeux vidéos... Drôle de mélange, mais c'est moi !!"
poeme;R2NChateau;Description non trouvée
poeme;spacy_m;"75 liner, amateur writer, loveeees reading and binge watching some good TV shows,  A.R.M.Y. mom  WWH SeokJin biased , ATINY, MOA, STAY and more"
poeme;poemes;|"pouemes(at)https://t.co/9EswPfDo7w || Poète 
Poesie, poeme, poetry, poem, poesia, poema, gedicht, dichtung, ποίηση, 诗, 詩, 시를, стихотворен, стихи, поэзия, поэма, الشعر, şiir,"|
poeme;AntonyAulin;|"✍️ #Auteur en #Autoédition sur #Amazon. Présentation sur : https://t.co/9CKIb0xg33 || #Livre "Au-delà des dunes" et "Contraste" || La chaîne #YouTube : #Grain2Phonie"|
poeme;4tOxard;"Jaime"
poeme;TextesalaPelle;"Le grand inventaire des concours d'écriture et appels à textes du web francophone. #appelatextes #concoursecriture #concoursnouvelles #at #jeprendslaplume"
poeme;_ThinkBot;|"I RT #Literature, Poetry, writings
Have you Met My Mother 
@Lubna_lalegal❤️
ThINK Publishers @Medium:
For Submissions: thinkpublication@gmail.com
Visit us⬇"|
poeme;KevinLKarel1;"I Like Steven Universe,The Owl House, Other Cartoons And Other Stuff"
poem;Gouttes_d_Encre;|"Quelques gouttes d'encre/ Savoure mes vers/ Sur les traces de ma plume âcre / Je te peins mon univers

#lecture #écriture #musique #voyage #cinéma"|
poem;mireilleda1;"Auteur de six romans,le 6 ème publié sous mon nom de jeune fille Vitrac Athée!contre l'intolérance,le racisme,anti FN,la liberté et ma famille sont mes drogues!"
poem;levagabondbleu;"Depuis 2016, j'écris des haïkus. Errant dans les rêveries esseulées, les langages de l'univers, l'alchimie des silences et les artéfacts de la pensée sauvage."
poem;montalbanyi;|"Qui trouvera une femme forte?
Elle est plus précieuse que tous les joyaux venus des extrémités du monde (proverbes xxxi , 10)"|
poem;KatherineKean;"Contemporary, #vegan, #artist exploring visual motion of natural phenomena. #art #Contemporary #LandscapePainting https://t.co/tA01WyddEI"
poem;BrassWeb;"News, Tech  #Technology #Electronics #Laptops #Tablets #Cellphones #computers #news #Books #History #Politics #Webhosting #Camping #EDC #IFB #FollowBack"
poem;Dragon94749728;"Spreading the teachings & #poems of #Buddhism #Zen #Buddha #Dogen #Suzuki - enjoy the #journey!"
poem;navanan3;"Femme, 3 enfants ... Aimer. ❤️ C'est un soleil dans la vie, une étoile qui nous guide la nuit, une mélodie sans bruit...❤️"
poem;Flau69;"eyes open, but I see black, yes, I'm an insomniac. irony is the fact that it's my dreams that leave me restless so I lay here, breathless"
poem;Steven_Stokes;"Head of Communications and Engagement for @air_ambulance & @EmrtsWales. @theRSAorg Fellow. @CIPRnfp Secretary. @CIPR_UK Member. Occasional haikuist. Own views."
poem;nerdpanthy;"I generally don't believe in wisdom.                                        Dalit,Atheist, Art connoisseur💙💙💙"
poem;HelenJuren;|"Folk Ethnik 
singer-songwriter 
chanteuse auteure-compositrice"|
poem;literatureposts;"I tweet and retweet a lot of great authors and books. I also try to return all retweets from my followers. #Authors #Books #Ebooks #Literature #LiteraturePosts"
poem;NYpoet;"Poet/writer/teacher. 3 kids/3 books. Prose. @NYTimes @RDispatches @HarvardDivinity Author: GLAMOUROUS LIFE (More coming soon!)"
poem;Kari_Dzair;"NO DM ⛔️"
poem;ClaireCRaphael;"Ecrivain, poète - Ingénieur de la police scientifique - Les militantes, éditions du Rouergue mars 2020"
poem;BleueEvelyne;"Femme petit gabarit grand sens de l'humour et dérision poétique"Je laisserai mes pas sur le sable" édité par La Porte.3livrets de micropoésies chez AetH"
poem;ClaireCapitaine;|"Un chat, un livre et une tasse de thé : une  certaine idée du bonheur 
Révoltée , contradictoire et rêveuse 
Dépressive mais pas seulement"|
poem;gerdesilets;"c'est pas parce que j’écris que c'est drôle .... mais parce que tu ris??"
poem;duchessyellow;"creator of pretentious music                               ceo of classicalwave"
poem;STEFXAV2;"Une deuxième chance ne se manque pas"
poem;Nocturnal_Nyxx;|"Hello everyone 🎌🏳️‍🌈⚜️🌸🇯🇵

Gaming cosplay, mangas, pâtisserie, Japon, Photograph, BiSexual 
Blood Type B, Lion🦁, Serdaigle🦅

Insta :OceanideAphrodite"|
poem;PimentBlond;"Je suis là - mais pas trop"
poem;PrinceMots14;"Poète. Deux recueils publiés. Premières Étincelles, Réminiscences. https://t.co/G2aei3T7SH"
poem;TinyPoemBot;"tiny poems for big feels. bot by @thishungrypanda. all tweets are automated."
poem;poemjapan;"Poet / JAPAN / KYOTO / haiku / poem /  tanka  / freehaiku / poems   follow me (:"
poem;okayaicha;"mixed kid ⚡ because they don't let you check 'all that apply' so you have to check 'other' 🇲🇦 🏴󠁧󠁢󠁳󠁣󠁴󠁿"
poem;berclazm;"Enseignante heureuse à la retraite. Les photos sont de moi. Sans filtres. No lists,🚫 No MP🚫 #ligue_des_optimistes"
poem;BelPhilippe4;|"Jouer sur les mots jouer avec les maux...et les petits bonheurs. 😉 J'écris pour moi j' écris pour vous; et avoir des retours est aussi un plaisir ...❤️"|
poem;AnnnnaJo;"Juste une plume qui va là où la vie la porte. Livres & Ebooks sur Kobo & Amazon. Voyage, Vidéo, Blog, Intuitions, Poésie, Chroniques, Musique, Dessin, Citation."
poem;mihoub_boualem;"La plume prend les voiles du rêve, dès lors que les mots lui sont, dans leur splendeur, un abri émotionnel."
poem;annemar50566588;|"Le chemin le plus long qu'un homme ait à parcourir au cours de sa vie est le chemin allant de la tête à son coeur #citation
#humanité 🕊️
#foi #nature
⛔ DM"|
poem;ObsidianPublish;|"A corollary of Obsidian Eagle AKA @ItzQuauhtli Specializes in: Anti-Poetry & Esoterica. Book Promo || Random RTs || Revolution Untelevised #CybeRSecuritY #InfOSeC"|
poem;Nouv_Branches;|"#Généalogie
#ChallengeAZ
#100ansavant1900
#PresseAncienne
#Gallicanaute
#1Œuvre1Caricature"|
poem;beta3093;|"13ans RERD, +30ans RERB et métros 
Chats, chien, animaux, nature, soleil +++
Mère monoparentale"|
poem;yubartina;"Nací en la Luna, me crié en Júpiter y ahora sobrevivo en la Tierra. Live every day as if it were your last🐬🍃 🎶 👉No DM/MD ⛔️ No multimenciones ⛔️ No grupos"
poem;Surazeus;"關詩雨 권시우 Cartographer. Epic Poet. Hermead epic poem about Philosophers 126,680 lines of blank verse. https://t.co/u5RlRCo3tO"
poem;ANASTALYA;Description non trouvée
poem;donadulcinea;|"🎶 Welcome in my Prison of Words 🎶
You cannot sing if you cannot scream 🎶 Maria João Pires 🎶"|
poem;evfrapiere;"#PubAuthor #ProjectMgr #Poet #Poetry #Poemoir #Bookofpoems #Writer #Storyteller #DowntonAbbeyFAN Amazon Page: https://t.co/KnrjeXJVav"
poem;BuyCoolTShirts;"Buy Cool T-Shirts and Tees. #TShirts"
poem;bidaux_claudine;|"Aime la nature 🌿🌹les animaux ** la poésie 🖌️ la musique 🎶 tout style 🎧 mon idole
David Hallyday 🎸💙"|
poem;UmamuOrg;"UMAMU means Umani e Macchine per Avventure in Magici Universi - we imagine, write, paint and play new amazing fantastic stories."
poem;HistoryInbooks;"Just tweeting history, my favorite subject. I follow back. #History #HistoryBooks"
poem;BagaStudio;"Community Manager #B2B #B2C #socialmedia #marketing aider les entreprises à se développer en ligne #Digital  #WebMarketing #GrowthHacking"
poem;phaneres;"I like to eat poetry and to write kimchi."
poem;Alisone_Davies;"📍Drogheda / 🎻 Student Violinist / 📚 Writer & Poet / 💻 Web Designer / 🎨 Artist / 🧜🏻‍♀️ Laytown’s Mermaid / 🌕 Astrophotographer / 🔮 Eclectic Witch"
poem;MrProverbe;Description non trouvée
poem;EchoLedauphin;Description non trouvée
poem;Moussarase;|"Photographe & créateur @Bagastudio✨Diplômé en Sociologie spécialisé en Développement Social
Président association @asso_ranime #education #solidarite
🇫🇷🇬🇳"|
poem;R2NChateau;Description non trouvée
poem;alphaoumarsow15;"la vie est précieuse et de courte durée  il faut en prendre soin et ne pas gaspiller le temps."
poem;so_hitorigoto_;"独ﾘ語°hitorigoto   ssw(過去形) 人前で歌うこと辞めました。気ままに歌詞を呟きます🐈"
poem;jeremylimn;"Writerholic ★Wiradjuri Tribe. ★ Book Eater. ★Published Poet ★ Philosopher. Political commentator. All views are my own."
poem;Coeur_Turquoise;|"Vous pouvez retrouver mon univers turquoise🦋 sur OverBlog
https://t.co/UZNmJ8ZGKO
 #ligue_des_optimistes"|
micropoetry;DomJDom;"Ingénieur des #ArtsetMétiers  Soutien de l'Association de Défense des Investisseurs et des Mandataires, à @Cabinet_Noir et à @ANTI_NANTI"
